CWGC_0_A;Transmission coding (CAN)
CWGC_1_A;Transmission coding (CAN)
CWGC_2_A;Transmission coding (CAN)
CWGC_3_A;Transmission coding (CAN)
CWGEEIN;Codeword for accepting transmission request
CWGGEGAS;Codeword for GGEGAS
CWGGFGRH;Codeword GGFGRH
CWGGVFZG;Codeword for %GGVFZG
CWKATUM;Codeword for switching in catalyst diagnosis
CWKHMD;Codeword for torque reserve during catalyst heating
CWKHZ;Codeword for catalyst heating control
CWKOC;Codeword: Configuration of air conditioning compressor control
CWKOCAN;Configuration for CAN and air conditioning compressor
CWKONGTM;Codeword for configuration of engine temperature size TMOT
CWKRLZFK;Codeword: Knock detection is not switched off for guided cylinders
CWKRRA;Codeword for function %KRRA
CWKUEKD;Codeword for configuration of actuator diagnosis engine cooling
CWLAKH;Codeword for function %LAKH
CWLAMKH;Codeword lambda coordination during catalyst heating
CWMDBAS;Codeword inclusion of ignition angle correction for EGR operation
CWMSRCAN;Codeword for MSR/ASR via CAN
CWNMAXMD;Codeword engine speed limitation
CWNOMIL;Codeword MIL control not active
CWNOSCAT;Codeword to disable Scan Tool communication
CWPKAPP;Codeword application pressure reference for fuel pressure regulator
CWPLGU;Codeword for basic boost pressure calculation %BGPLGU
CWRBS;Codeword BGRBS
CWRLMX;Codeword for LDRLMX (boost pressure control)
CWSLS;Codeword for secondary air system
CWSTAKD;Codeword for actuator diagnosis configuration
CWSTAKD2;Codeword 2 for actuator diagnosis configuration
CWSTEVKD;Codeword for release of injector valve actuator diagnosis
CWTAF;Codeword for tester adaptation: adaptation free
CWTAK;Codeword for tester adaptation: adaptation for customer service
CWTAS;Codeword for tester adaptation: adaptation for development
CWTEACFG;Extraordinary configuration of tank ventilation
CWTEMPK;Codeword for addressing FWFTBRTA (tans/evtmod)
CWTEZW;Codeword ignition angle intervention during TEV test
CWVSV;Codeword for deactivation of VS_VERST (CWVSV = 0: VS_VERST not active)
CWVWKNWS;Codeword: Pre-storage angle correction for VVT (NWS)
CWWDKSPE;Codeword: Predictive throttle valve setpoint de-jittering active
CW_AZUE;Configuration codeword for ignition output
CW_CAN_C;Codeword for coding error monitoring
CW_CAN_R_0___A;Codeword for CAN reception configuration
CW_CAN_R_1___A;Codeword for CAN reception configuration
CW_CAN_R_2___A;Codeword for CAN reception configuration
CW_CAN_R_3___A;Codeword for CAN reception configuration
CW_CAN_S_0___A;Codeword for CAN transmission configuration
CW_CAN_S_1___A;Codeword for CAN transmission configuration
CW_CAN_S_2___A;Codeword for CAN transmission configuration
CW_CAN_S_3___A;Codeword for CAN transmission configuration
DASE_CMD;Codeword to disable DMD masking conditions - for test purposes only !!!
DBACCMX_UM;Error threshold message counter in ACC message
DBACC_T_UM;Error debouncing: Error in message counter of the ACC message
DBGRAMX_UM;Error threshold message counter in GRA message
DBGRA_T_UM;Error debouncing message counter in GRA message
DBZ_AIR;Upper limit for message counter difference
DBZ_GRA;Upper limit value for message counter difference GRA
DBZ_MN;Minimum permissible delta of message counter in function
DBZ_MN_UM;Minimum permissible delta of message counter
DBZ_MX;Maximum permissible delta of message counter in function
DBZ_MX_UM;Maximum permissible delta of message counter
DDFDTEAB;Threshold for diagnosis abort due to large change in generator signal
DDFUELSAN;Threshold for delta load sensor alpha/n-system
DELTASEGMX;Threshold delta segments during re-synchronization after coast-down detection
DEVTMAGR;Offset for evtmod depending on tsges_w at high tans caused by EGR
DFAFRG;Excitation factor after switching on the load controller
DFGNSOL;Reduction constant for target transmission speed influence
DFKMSMN;Delta FKMSDKMN for resetting B_fkmsmn
DFKMSMX;Delta FKMSDKMX for resetting B_fkmsmx
DFKPVMN;Delta FKPVDKMN for resetting B_fkpvmn
DFKPVMX;Delta FKPVDKMX for resetting B_fkpvmx
DFRMDSLS;Delta value to frmx for release of SLS diagnosis
DFRMDTEE;Delta-frm threshold for detection of settled mixture correction
DFRMDTEF;Control stroke threshold for rich correction of fr for "OK" check
DFRMDTEM;Control stroke threshold for lean correction of fr for "OK" check
DFRMOFNML;frm offset threshold (negative) depending on air mass flow
DFRMOFNXKT;frm offset threshold (negative): pre-control problem check (short test)
DFRMOFPML;frm offset threshold (positive) depending on air mass flow
DFRMOFPXKT;frm offset threshold (positive): pre-control problem check (short test)
DFRMSLS;Threshold for settling criterion of frm during active diagnosis
DFSEFO2N;Speed-dependent max. plausible deviations of FSE values
DFSEFON;Speed-dependent max. plausible deviations of FSE values
DFTEAHB;Threshold mixture component tank ventilation for setting "High Load" bit
DFTEDS;Hysteresis width loading for switching to continuous tank ventilation
DIFFMAX;Max. permissible pressure change during 100ms
DKATCW;Single run or initialization of DKAT function
DKLDPN;Maximum throttle valve angle during leak diagnosis
DKRAMX;Maximum number of retard adjustments for knock control limit
DKRAZ;Ignition counter for knock control limit
DKROFN;Limit value of integrator slope for zero test
DKROKD;Upper speed threshold for zero test diagnosis knock control
DKROKMX;Maximum offset compensation value
DKROKO;Upper speed threshold for determining offset compensation value
DKROKU;Lower speed threshold for determining offset compensation value
DKTLMT;Max. duration of tL-/wdkbl limit exceedance
DLAHISATO;Upper limit for dlahisa, CARB tester, DLSSALRS
DLAHISATU;Lower limit for dlahisa, CARB tester, DLSSALRS
DLAMOB;Delta Lambda during Overboost
DLAMTANS;Air temperature dependent enrichment
DLATRNLN;Delta target Lambda in limp-home exhaust gas temperature control
DLATRNP;Threshold delta Lambda for detection of implausible bank deviation ATR
DLDUVES;Switch-on threshold f(pspvds_w) for diverter valve diagnosis on Turbo
DLEATRN;Threshold delta Lambda for detection of exhaust gas temperature control error
DMDDLWS;Power steering load torque depending on steering angle speed
DMDLWS;Power steering load torque
DMLDTEFN;Threshold air mass flow implausible for detection of error in DTEV
DMLDTEFX;Air mass threshold for detection of TEV defective no longer required
DMLDTEMN;Lower threshold for detection of implausible air mass flow for evaluation in DTEV
DMLDTEMX;Upper threshold for detection of implausible air mass flow for evaluation in DTEV
DMLLRLMNN;Lower limit for dmllrl
DMLLRMNN;Lower limit for dmllr_w
DMRFATE;Hysteresis high load detection
DMRFAWE;Threshold mrfa-gradient for deactivation of PT1 filter upon re-injection
DMRKTD_0_A;Torque reserve for catalyst diagnosis
DMRKTD_1_A;Torque reserve for catalyst diagnosis
DMRTMKI;Increment for control factor torque limitation via engine temperature
DMSDRLTM;Delta-rl threshold depending on tmot for blocking condition B_dslmes
DMSNTEMN;Minimum normalized mass flow change TEV
DMSNTEMX;Maximum normalized mass flow change TEV
DMVTEVDO;Threshold loss adaptation to distinguish min, max error in DTEV
DMXRLU;Limit for max. engine roughness reference value change
DNDTEO;Upper N-target to N-actual threshold for aborting TEV diagnosis
DNDTEU;Lower N-target to N-actual threshold for aborting TEV diagnosis
DNFGRMX;Speed difference to maximum speed for FGR (Cruise Control) shutdown
DNLLRES;Idle Control: Underspeed threshold for increasing torque reserve in idle
DNMAXDZ;Delta speed, reduction of speed limit with double ignition output
DNNSOL;Speed threshold for target speed change during DTEV
DNSATIP;Overrun cutoff speed increase in Tip-gate
DNSIRES;Difference between target and actual speed, reset value
DPBKVEVKSP;Fac. pressure grad. during evacuation of BKV by suction jet pump
DPBKVP;Pressure delta that can be evacuated in time TDDBKVP
DPDSVLU;Delta pressure value for signal comparison boost pressure with ambient pressure
DPSLV;Minimum pressure difference secondary air valve
DPUBABMX;Maximum threshold delta ambient pressure for downhill detection
DPUFVMN;Specific pressure difference for intake manifold pressure monitoring
DPUFVSMN;Target pressure difference for intake manifold pressure monitoring
DPUPS;Pressure difference for switching reference pressure upstream of throttle valve
DPUPVDK;Differential pressure pu-pvdk (ambient vs upstream throttle)
DRLDYNU;drl threshold for te-post-injection/reduction
DRLKRAN;Detection threshold load dynamics for stationary adaptation
DRLKRSTMX;Maximum drl in knock control stationary mode
DRLKTDPT_0_A;Threshold for load change in cat-diagnosis during tester control
DRLKTDPT_1_A;Threshold for load change in cat-diagnosis during tester control
DRLKTDP_0_A;Threshold for load change in cat-diagnosis
DRLKTDP_1_A;Threshold for load change in cat-diagnosis
DRLMIN;Min. load change to trigger a post-injection
DRLMX;Threshold for load change
DSLGRAD;Gradient for boost pressure sensor
DSLOFS;Offset boost pressure sensor
DSLVFZMN;vfzg threshold: Activate Phase 4 via B_ll condition
DTABOVF;Threshold delta shutdown time for overflow detection
DTABUNPL;Threshold shutdown time implausible
DTEPRU;delta-te threshold for post-injection/ti-reduction detected
DTIABS;Dti threshold for first post-injection
DTIREL;Dti threshold for second post-injection
DTKATMN;Hysteresis catalyst temperature control threshold for keeping catalyst warm
DTKH;Absolute value differential temperature (tans-tmst) for catalyst heating
DTMDSLA;Temperature difference between shutdown and restart for additional diagnosis
DTMKI;Safety offset between coolant temperature from instrument cluster and tmot
DTMLDP;Difference engine shutdown temperature - TMOT at start
DTMR;Hysteresis for switch-on threshold
DTMTMRW;Temp. diff. threshold for checking if forced LR activation is needed (CARB)
DTPATS;Tolerance period duration exhaust gas temperature sensor
DTPLDP;Delta period duration for calculating the window during leak diagnosis
DTSDRL;Load change gradient threshold for load dynamics triggering
DTUMTAT;Offset intake air temperature -> ambient temperature
DUBLBZ;Voltage offset for charge balance calculation
DUBZS;Voltage offset between ECU and ignition coil
DUDKP1HY;Offset for hysteresis when switching to amplified signal from throttle pot 1
DUKK;Threshold for short-term component
DUPW12BE;Necessary voltage path from pot 2 for motion detection
DVFZBAB;Speed difference for downhill detection
DVSKNBGA_0_A;Delta speed for setpoint correction after acceleration
DVSKNBGA_1_A;Delta speed for setpoint correction after acceleration
DVSKNVGA_0_A;Delta speed for setpoint correction after deceleration
DVSKNVGA_1_A;Delta speed for setpoint correction after deceleration
DWEEMX;Max. permissible increase of injection end angle per sync
DWKRMSN;delta angle KR distance to averaged retard adjustment
DWNWADRPE;Max. deviation camshaft pos. from reference pos. for intake adaptation release
DWNWSMNE;Camshaft angle threshold for setting MIN error (intake)
DWNWSMXE;Camshaft angle threshold for setting MAX error (intake)
DWPR;Delta prediction angle without post-injection/ti-reduction
DWPRNSP;Delta prediction angle with post-injection release
DYADMXN;Max. value of add. dynamic lead
DYNLSUTU;Lower limit for dynlsusa, CARB tester, DLSSALRS
DZWDYN;Advance shift of combustion limit ignition angle during Tip-In
DZWNWSUE;Delta ignition angle depending on camshaft overlap
DZWSPM;Delta latest ignition angle depending on engine temperature
DZWTIN;delta ignition angle during Tip-In
DZW_AOG;Upper limit value for additive ignition angle adaptation
DZW_AUG;Lower limit value for additive ignition angle adaptation
DZZSTNLP;Number of debounce teeth in limp-home phase sensor
EDLDRP;Threshold control deviation for positive LDR control deviation diagnosis
ELDOB;Control deviation threshold for starting time counter LDR-Overboost active
ELDUVCLR;Threshold for resetting diverter valve defective error on Turbo
ELDUVSET;Threshold for setting diverter valve defective error on Turbo
ETAZWTEN;Minimum ignition angle efficiency threshold for DTEV
EVTMODO;Offset for evtmod depending on filtered engine temperature
FABSALU;Reduction factor acceleration signal during rough road detection
FAKTABGM;Weighting factor for tabgm (exhaust temp) for calculation of stat. combustion chamber temp
FATMRML_0_A;Factor for distribution of exhaust/exhaust pipe wall temperature
